-;-;1 709;1 570;-;-;53 232;449 352
25 459;20 329;5 169;5 727;33 478;31 565;(1 328);16 384
1 616;1 856;1 271;1 232;2 888;3 096;-;-
74 439;21 175;144 457;154 053;330 004;269 391;(1 343);295 991
0;38 281;1 090;70 611;2 931;169 154;(127);58 935
-;-;65 711;118 387;-;-;10 437;2 237 141
13 664;12 572;84 603;35 021;107 053;52 168;(2 641);191 263
7 448;18 564;59 878;73 053;208 708;234 706;(1 286);24 855
-;-;-;-;-;-;(7 732);-
-;-;280;2 823;-;-;374;28 405
0;1 120;53 323;53 186;53 323;54 341;(101);-
43 729;63 461;22 761;79 887;103 309;177 597;(5 764);387 392
0;-;0;-;64 121;67 883;(0);(330)
11 435;13 359;7 509;3 922;27 441;29 036;(48);4 051
396;735;33 913;25 333;34 435;41 509;(36);32 965
-;-;118 068;155 650;59;59;(42 849);1 727 498
-;-;34;66;-;-;2 324;22 113
0;11;79 193;58 716;115 863;135 001;(7 181);74 769
191;362;25 069;25 292;34 333;30 243;(825);42
-;-;12;12;12;12;(0);0
-;-;364;0;-;-;529;183 286
-;-;12;12;-;-;(5 000);-
-;-;0;173;-;-;84 317;121 947
2 126;3 213;29 328;53 046;65 326;111 753;(102);273 821
-;-;0;-;-;-;3 453;545 068
-;-;317;490;-;-;(1 626);171
110 215;106 820;38 311;20 666;149 036;129 587;(1 488);234 421
113 882;8 549;37 958;21 856;152 077;31 079;(2 442);244 598
-;-;214;3 963;-;-;26 219;1 456 750
-;-;26;48;-;-;(13 757);346 155
-;-;33 174;14 059;-;-;31 116;491 227
-;-;74 612;238 314;-;-;93 385;2 615 695
30;40;41 545;129 782;58 330;235 496;(1 609);194 385
121;167;93 267;49 586;125 453;76 635;(513);30 721
-;-;0;-;-;-;10 282;206 701
-;-;10 518;4 635;-;-;37 362;1 451 264
69;69;-;-;-;-;-;-
-;-;0;-;-;-;0;-
-;-;-;-;0;0;-;-
27 645;19 060;185 459;199 171;235 685;244 933;(3 980);229 617
2 210;2 302;1 255;571;7 114;7 970;(483);19 118
-;-;380;380;-;-;130;13 029
-;-;731 510;660 030;758 101;729 650;(915);1 043 389
-;-;10 231;10 886;-;-;8 411;820 434
-;-;15 122;4 504;-;-;14 948;190 691
15 682;11 758;61 506;112 914;288 359;260 947;(1 143);464 355
-;-;-;-;-;-;25;151 197
-;-;28 317;39 540;28 327;39 550;(36);-
27 171;784;194 698;98 236;501 825;317 729;(5 366);485 305
-;-;2 349;1 102;-;-;(4 480);151 475
0;0;0;0;0;0;2 000;236 095
-;-;93 467;115 271;-;-;9 199;479 602
0;0;0;0;0;0;(0);0
-;-;52 258;40 498;-;-;7 064;386 286
-;-;1 746;2 057;-;-;1 148;97 080
2 273;3 030;7 967;10 469;11 292;14 369;(31);22 931
3 855;1 401;76 800;50 743;82 168;54 023;(3 624);45 018
-;-;1 928;2 034;-;-;1 435;93 137
10 255;1 128;45 181;93 727;64 013;304 321;(597);433 025
10;10;-;-;-;-;12 018;21 260
-;-;-;-;0;0;-;-
-;-;5 036;-;-;-;26 541;130 388
-;-;14 378;228;-;-;10 375;98 033
-;-;46 958;44 352;47 577;44 399;(320);9 784
0;0;12 750;17 750;67 877;90 492;(203);95 908
0;2 726;32;54 751;32;126 050;(8 332);453 146
-;-;36 017;5 417;44 740;31 670;(1 035);15 139
-;-;0;-;-;-;(454);22 373
18 241;20 531;106 137;98 887;469 673;377 150;(4 037);442 339
-;-;114 441;48 017;-;-;22 225;566 674
-;-;12 999;10 713;-;-;29 750;144 218
4 407;4 407;3 475;663;7 882;5 070;-;6 711
0;-;57 833;69 677;81 525;74 813;(2 693);161 197
-;-;-;-;-;-;7 663;25 523
6 060;8 898;33 240;29 501;47 258;51 179;(332);109 324
7 095;117;226 376;371 536;380 150;594 765;(919);632 527
-;-;4 922;1 918;-;-;(21 395);34 403
-;-;152 782;142 661;22 385;1 535;10 441;2 030 419
-;-;2 689;1 734;-;-;54 849;343 763
11 292;6 572;9 453;11 203;-;-;158 401;948 502
2 214;1 308;179 078;139 879;250 713;232 559;(0);283 710
-;-;6 524;7 857;-;-;6 537;682 141
-;-;0;-;-;-;5;279 865
1 311;1 740;231 921;242 524;250 533;263 635;(0);60 604
-;-;136;136;-;-;1 311;268 516
29 165;29 200;193 726;124 106;254 831;182 281;(805);187 355
17 187;34 950;74 615;128 403;153 010;187 001;(295);202 405
-;-;25 650;30 997;-;-;27 452;154 980
813;1 709;68 972;165 923;180 099;394 265;(3 505);228 422
-;-;977;3 607;-;-;(8 433);364 372
72 190;39 356;177 146;155 233;316 902;195 926;(2 859);258 015
58 199;78 212;263 024;214 197;508 413;397 849;(31);794 493
-;-;-;-;-;-;86;-
5 882;4 356;18 377;31 106;25 627;37 908;(1 978);64 824
-;-;13 120;16 224;90;90;2 292;341 359
-;-;0;233;0;40;(237);-
3 978;5 187;57 038;51 754;96 453;96 550;(1 741);282 788
-;-;1 658;635;-;-;12 832;201 826
-;-;14 050;16 079;-;-;4 882;727 164
-;-;59 822;112 888;65 076;119 809;(1 352);191 335
0;0;11;781;11;781;(0);0
-;-;7 056;5 891;-;-;1 673;391 316
-;-;1 328;1 232;-;-;(7 084);218 637
-;-;0;327;-;-;(8 274);4 176
-;-;7 756;9 779;-;-;;
0;0;0;0;0;0;0;0
5 452;6 419;25 208;16 022;43 945;52 911;(468);34 740
-;-;172 100;107 561;224 730;192 444;(1 756);310 230
0;-;309 730;274 889;-;-;17 522;461 074
1 253;1 253;35 133;35 133;0;0;0;0
-;-;186;316;-;-;19 266;168 785
1 344;1 497;40 284;116 300;121 272;166 436;(6 162);56 346
-;-;41 451;45 552;-;-;26 091;446 971
6;7;3 070;4 045;-;-;2 891;178 946
337;-;0;0;1 337;50 129;4 056;210 756
8 637;3 648;57 104;70 850;107 229;125 868;(1 214);460 880
-;-;24 697;8 246;28 148;30 868;(201);111 926
-;-;6 123;8 184;297;-;(7 389);670 408
50 464;50 442;111 902;97 061;163 692;149 769;(4 003);76 842
37 348;937;53 396;21 237;122 955;24 157;(304);230 508
81 571;75 199;99 063;102 793;218 976;218 609;(1 267);133 718
11 229;9 320;69 089;43 826;94 659;68 956;(54);196 639
-;-;4 527;2 096;-;-;3 585;35 227
2 945;1 246;132 421;141 769;204 543;168 908;(207);246 099
58;348;83 999;84 377;89 106;91 200;(166);11 733
-;-;-;-;-;-;-;-
-;-;1 940;1 940;-;-;928;21 971
-;-;1 413;2 291;55 286;56 900;309 217;461 377
558;850;15 433;13 378;169 176;205 579;(1);233 063
1 187;953;66 896;11 097;81 963;16 738;(34);88 772
-;-;1 996;21;-;-;3 125;471 323
-;-;32 410;26 691;49 984;28 698;(3 264);46 709
66;36;55 540;136 089;132 396;178 677;(3 453);293 061
-;-;10 034;-;-;-;154;-
-;-;114 005;78 660;199 653;80 846;(311);159 432
-;-;45 343;34 293;47 188;40 162;(256);152 001
7 173;11 795;49 066;40 207;56 918;53 647;(1 173);132 500
147;209;95 745;111 439;156 336;132 511;(2 647);260 062
-;-;784;950;-;-;2 904;86 076
11 644;14 262;3 510;8 127;21 114;28 123;(456);46 721
-;-;0;-;-;-;0;-
-;-;14 703;10 763;46 311;43 891;(133);2 792
2 729;3 057;36 385;39 247;-;-;202;334 005
-;-;292;367;-;-;(8 364);165 218
10 420;5 121;10 808;22 425;64 514;29 542;(780);430 458
-;-;0;-;-;-;7 240;2 434
-;-;0;2 989;-;-;(2 550);-
-;-;254 415;276 811;-;-;(91 372);1 614 660
-;-;282 907;250 449;-;-;(483);-
1 081;2 311;104 852;80 360;216 363;259 085;(1 569);82 224
-;-;2 385;30;-;-;262 867;393 766
9 254;8 954;4 910;4 981;25 386;16 637;(143);27 878
3 264;3 463;31 146;4 890;35 925;13 289;(3 024);82 433
543;1 741;30 455;67 922;37 019;72 192;(0);706 149
11;11;-;-;-;-;18 868;8 598
0;-;0;0;0;0;(15);21 626
0;324;2;5 250;954;80 246;(7 011);122 536
36;71;72 308;50 142;-;-;14 397;1 245 252
-;-;42 403;44 872;-;-;139 045;353 923
-;-;0;-;-;-;55 454;298 976
-;-;74 793;74 793;130 942;130 942;-;-
-;-;20 050;20 050;20 413;20 586;(0);606 011
-;-;8 676;7 247;0;5 794;0;174 948
-;-;33 601;48 747;-;-;14 509;190 102
0;1 851;16 506;6 880;16 740;12 300;(52);88 038
10 744;22 685;866;104 126;11 824;133 679;(7 564);239 153
-;-;21 612;-;-;-;4 224;80 121
0;3 968;0;0;0;0;0;0
-;-;18;62;-;-;(4 263);9 144
-;-;-;-;-;-;77;719 986
-;-;-;-;-;-;247;359 392
4 500;4 500;388 664;397 176;434 488;556 567;(42);355 746
9 620;12 903;4 710;7 694;15 075;24 582;512;7 970
-;-;-;-;-;-;-;-
-;-;968;80 354;968;145 415;(44);307 874
-;-;7 594;7 573;7 659;7 684;-;-
-;-;4 574;4 175;-;-;(53 399);215 977
-;-;2 198;4 031;-;-;(122 084);508 479
198;215;5 011;63 860;5 216;67 934;(275);180 721
-;-;466 976;431 919;468 400;434 604;-;129 456
0;14;12 489;11 119;14 139;20 321;(303);50 516
-;-;0;-;-;-;(4 875);169 337
156;-;63 550;76 651;-;-;36 669;556 191
-;-;33;-;-;-;(14 449);67 905
10;10;0;0;0;0;0;
-;-;29 147;23 298;33 914;29 114;(2 227);65 332
0;3;66 200;69 140;69 521;73 198;(430);319 684
-;-;0;34 171;-;-;(25 577);538 849
14 389;11 241;13 503;30 604;32 169;45 637;(1 627);15 937
50 143;32 280;64 005;99 323;171 919;193 505;(704);150 757
17 489;8 095;220 101;368 199;301 897;505 536;(2 409);629 264
-;-;35 421;23 261;-;-;36 320;501 149
-;-;1 251;1 251;-;-;1 828;731 338
1 156;1 156;3 731;4 152;12 736;15 868;(90);16 824
-;-;113 223;102 046;-;-;12 814;2 219 855
0;0;9 387;9 387;0;0;(1 532);932
10 905;11 479;499 552;507 889;576 336;579 605;(1 349);32 487
9 554;9 844;27 042;15 131;49 407;48 716;(3 023);106 642
0;-;0;-;0;39 345;1;(14 869)
2 835;4 367;23 250;6 453;77 714;101 518;(497);30 403
-;-;-;-;0;0;-;42 687
39;-;57 326;25 988;-;-;4 337;233 018
-;-;903;1 705;-;-;372;386 616
-;-;52 303;32 193;-;-;7 936;246 202
-;-;126 324;98 924;-;-;53 281;1 376 609
-;-;13 745;4 515;-;-;12 825;290 030
-;-;27 819;27 634;30 157;33 248;(586);152 839
-;-;-;-;-;-;(12 164);23 248
-;-;8 028;10 329;-;-;4 743;2 067 346
215;241;14 926;20 181;21 344;24 449;(262);347 750
-;-;12 972;14 453;-;-;5 152;49 019
694 177;667 789;0;0;1 051 705;957 203;103;165 426
40 054;36 800;98 282;113 345;158 994;166 680;(48);52 675
-;-;0;-;-;-;(133);645
25 322;25 322;60 788;40 799;219 177;219 494;(3 142);222 600
15 056;13 528;566 712;560 618;885 998;930 625;(4 825);65 687
68 691;72 664;339 972;339 015;512 876;450 042;(166);581 792
-;-;0;24;-;-;(3 633);-
-;-;33 777;49 345;-;-;8 380;693 355
-;-;-;-;-;-;(7);123 249
-;-;12 442;12 105;-;-;11 482;89 562
-;-;2 716;4 613;-;-;(9 006);80 225
-;-;1 082;1 258;-;-;1 087;63 716
3 813;3 637;822;889;5 598;5 519;(101);10 361
29 429;28 040;275 994;331 217;306 015;360 012;(375);20 411
15 911;14 638;3 327;1 554;27 325;21 203;(381);39 302
15 006;2 861;89 097;64 247;167 387;124 500;(927);291 964
0;0;47 728;29 508;-;-;(9 095);174 209
-;-;10;28;-;-;0;195 777
0;317;5 777;1 540;7 109;9 073;(335);40 780
-;-;28 902;51;-;-;6 297;481 444
5 975;7 062;295 172;521 668;430 148;701 744;(1 287);642 195
-;-;108;153;-;-;(2 668);79 862
-;-;4 628;912;-;-;3 529;81 932
-;-;41;41;95;95;-;-
-;-;66 956;98 417;-;-;43 848;1 751 859
-;-;123 610;118 018;-;-;9 911;372 945
527;941;411 178;181 616;625 829;390 577;(19 640);444 811
4 000;-;6 250;11 626;11 404;11 628;(42);5 700
-;-;4 682;260;-;-;26 727;345 548
-;-;38 188;23 400;-;-;67 427;134 994
-;-;-;-;-;-;9 737;723 926
10 806;13 646;20 255;20 819;31 945;35 335;(292);54 146
8 031;10 372;193 662;208 944;342 224;283 637;(1 158);201 638
203;214;63 228;89 767;-;-;49 207;300 509
-;-;12 707;17 790;-;-;42;132 540
5 423;5 423;113 747;98 994;119 689;118 559;(0);58 452
124 764;125 662;61 125;30 180;213 556;204 928;(10 936);42 639
-;-;0;5 031;-;-;5 844;588 078
-;-;45 170;-;59 636;0;(3);-
-;-;2 792;3 857;-;-;683;557 340
1 381;2 552;11 137;22 834;23 088;30 536;(130);153 532
-;-;0;-;-;-;(583);77 091
-;-;0;13 080;-;-;0;528 930
-;-;119 683;123 557;-;-;86 468;1 405 667
-;-;0;4 125;-;-;25 228;184 130
-;-;678 165;603 254;679 932;629 103;-;128 230
8 745;9 493;2 570;3 675;11 967;19 946;(137);24 603
-;-;1 350;1 688;-;-;(797);26 869
-;-;20 366;12 833;-;-;(8 134);54 701
-;-;77 558;75 679;-;-;57 576;580 850
734;995;28 785;34 226;51 811;59 752;(0);88 141
-;-;16 518;13 261;19 232;14 082;(396);30 399
0;725;148 452;125 345;182 929;153 927;(1 180);191 982
-;-;-;-;-;-;1 610;188 373
8;10 309;2 589;2 368;6 193;24 712;(703);157 774
-;-;8 466;16 145;-;-;(2 075);8 122
16 259;31 580;286 907;144 409;303 526;205 213;(11 194);221 114
-;-;5;34;-;-;7 591;254 057
-;-;276;308;-;-;86 329;86 575
-;-;2;93;2;93;(2);4 522
29 707;23 283;128 807;126 386;176 895;153 240;(656);367 763
0;0;0;0;0;0;4 072;183 378
25 407;33 489;20 517;51 769;46 364;91 157;(0);229 225
-;-;31 555;160 552;31 697;160 564;(434);88 836
-;-;2 613;4 469;-;-;398;135 331
303;9 703;44 998;53 105;47 020;62 899;(11);58 446
-;-;34 761;30 789;-;-;167 685;13 498
-;-;3 395;2 458;-;-;10 259;49 902
9 568;-;50 371;15 065;102 048;32 025;(2 708);65 531
142;142;0;0;0;0;0;0
-;-;7 583;10 970;-;-;169 408;235 319
-;-;124 583;38 700;-;-;75 174;320 268
-;-;-;-;-;-;826;46 411
-;-;63 393;69 356;-;-;(22 976);214 501
-;-;44;311;-;-;3 849;38 197
22 557;5 148;35 395;19 269;75 347;31 640;(504);140 337
1;5;11 818;9 581;-;-;26 554;112 674
-;-;21 836;1 513;-;-;3 650;121 785
3 423;5 442;56 531;47 396;65 357;181 415;(35 173);34 810
23 945;19 114;625 435;769 752;1 381 934;1 415 190;(5 111);791 164
208;993;4 856;6 793;28 108;30 363;(139);53 442
73 624;79 226;51 848;10 961;128 046;96 470;(7 948);140 757
-;-;260;340;-;-;933;73 679
-;-;79 082;66 774;-;-;25 557;770 884
-;-;550;685;-;-;(2 916);85 454
-;-;9 308;12 234;-;-;8 149;50 273
-;-;-;-;-;-;-;-
-;-;138;234;-;-;(943);15 026
-;-;36 940;53 885;-;-;20 226;651 158
-;-;458;374;-;-;(3 111);189 200
441;488;50 294;8 527;108 712;46 924;(625);41 469
83 889;21 019;229 750;62 248;318 793;146 280;(3 056);68 601
10 758;14 266;21 191;38 475;83 584;67 251;(2 074);238 554
-;-;484;965;-;-;(18 940);778 247
-;-;30 558;31 069;4 891;4 891;13 504;318 393
-;-;0;1 677;0;1 685;(157);40 089
-;-;91 812;91 119;118 677;119 271;(2);-
152;203;15 267;178 447;-;-;(48 452);953 142
-;-;3 737;3 580;-;-;1 525;59 020
-;-;112 268;85 104;-;-;315 303;2 372 760
-;-;70 305;70 197;99 223;99 108;(18);16
30 438;30 964;3 478;66 102;34 032;97 067;(0);31 563
-;-;293;1 352;-;-;22 934;110 908
-;-;1 505;7 264;-;-;(2 779);223 007
-;-;17 343;71 357;-;-;(65 120);321 070
0;-;13 577;13 577;0;-;(3 269);12 140
-;-;38 272;-;-;-;430 473;146 173
72 920;98 832;189 154;132 534;1 089 811;903 658;(44);370 458
39 306;4 679;113 583;91 122;248 993;172 546;(6 201);178 321
0;-;24;20;4 169;3 111;(2 174);112 812
-;-;-;-;-;-;2 320;246 995
14 399;8 949;0;1 607;25 242;12 100;(3 222);57 586
-;-;0;41;958;2 267;-;-
465;930;131 994;278 036;10 356;28 650;32 172;1 176 762
-;-;13 865;6 053;-;-;33 723;1 562 363
-;-;45 394;716;-;-;50 704;1 152 712
-;-;3 499;1 179;-;-;81 322;161 977
-;-;27 198;20 229;-;-;3 625;214 850
9 412;1 828;51 013;75 767;100 171;177 196;(174);239 230
9 270;12 083;3 309;3 409;14 116;17 742;(704);42 608
-;-;50 610;47 401;-;-;3 013;520 574
31;4 348;1 773;45 781;1 882;81 246;(4 307);173 673
-;-;0;571;-;-;(1 751);29 248
-;-;-;-;-;-;992;22 664
-;-;4 128;32 748;7 768;52 641;(678);2 112 223
28 491;26 149;27 022;29 381;74 814;84 182;(1 325);42 293
8 527;4 727;111 455;90 437;164 897;110 219;(2 377);295 449
48 491;51 767;156 754;147 171;213 066;208 571;(1 250);60 138
-;-;73 443;72 938;-;-;329;480 550
-;-;2 518;-;-;-;(14 682);-
0;-;0;-;0;-;492;50 629
-;-;-;-;-;-;-;-
27;103;9 681;6 683;10 316;6 997;(501);25 170
-;-;-;-;-;-;(164);-
-;-;38 804;52 475;278;-;73 809;735 986
-;-;3 153;4 218;-;-;396;561 640
-;-;22 362;25 855;-;-;96;18 682
-;-;1 178;2 928;1 178;2 928;(0);28 943
0;55;5 036;5 000;7 698;8 982;(926);17 135
-;-;0;-;-;-;84;11 931 988
665;912;38 782;23 578;48 849;27 592;(1 769);57 247
747;1 019;100 407;56 389;108 770;74 530;(2 113);128 110
-;-;0;0;-;-;(1 382);0
-;-;-;-;-;-;1 848;6 103
140 543;117 305;205 649;290 478;420 975;476 089;(1 585);430 946
-;-;14 304;39 282;-;-;(19 854);326 780
-;-;1 158;232;-;-;15 203;41 285
0;1;1 397;1 300;-;-;28 548;131 684
-;-;1 016;1 558;-;-;(33 067);1 423 370
-;-;120;2 889;-;-;(64 647);935 080
946;1 212;29 223;58 652;60 802;90 542;(1 592);352 317
-;-;245;245;-;-;0;-
-;-;6 070;5 539;7 692;6 128;(248);13 890
-;-;3 935;4 596;-;-;17 522;209 892
29;67;70 233;225 662;113 969;455 818;(669);106 194
0;-;0;-;0;219 793;(165 485);768 745
5 951;2 976;16 144;18 597;24 021;23 481;(1 986);168 059
7 807;9 824;303 338;757 344;408 087;878 628;(21 090);1 948 888
7 792;8 227;18 756;18 605;63 057;67 800;(1 075);380 287
-;-;81 047;78 809;-;-;22 345;354 322
-;-;5 696;5 242;-;-;2 138;55 840
-;-;1 185;23 088;-;-;2 790;282 817
-;-;16 427;9 575;-;-;6 837;75 366
-;-;56 013;11 571;-;-;71 276;256 426
134;287;48 573;36 931;63 416;153 807;(70);3 735
-;-;4 032;6 893;-;-;23 607;264 837
0;0;6 812;2 874;0;0;1 379;229 611
-;-;-;-;-;-;964;395 987
0;260;25 528;16 490;25 529;20 759;(22);-
-;-;1 121;2 050;-;-;(698);193 031
-;-;46 694;32 284;14 375;14 292;35 736;306 454
-;-;1 800;1 950;-;-;18 143;91 350
1 192;23 202;18 145;54 679;19 615;77 935;(0);108 289
-;-;3 607;3 849;-;-;163;1 676 424
-;-;-;-;-;-;0;504
42 386;13 818;43 525;52 838;160 828;92 172;(32 071);257 273
-;-;2 574;3 895;-;-;7 603;186 407
-;-;622;1 237;-;-;(2 504);122 808
1 200;80;30 332;53 239;45 853;62 293;(0);47 236
4 625;769;27 528;20 810;57 417;45 893;(29);34 065
21 907;10 637;37 805;33 693;74 586;54 899;(7 881);72 048
19;22;40 726;39 861;-;-;194;225 306
-;-;11 526;16 638;-;-;21 427;191 093
24 322;5 304;65 399;48 240;100 315;60 061;(145);27 154
-;-;399;558;-;-;1 292;129 700
-;-;22 398;13 456;-;-;24 663;654 173
21 803;8 404;177 957;194 642;257 271;287 951;(1 479);395 553
8 000;-;97 113;16 955;160 025;26 919;(2 526);95 604
-;-;53 195;10 301;-;-;17 423;410 887
145;129;0;41;-;-;1 697;330 585
1 866;1 825;90 740;37 175;92 873;40 010;(1 256);115 924
-;-;-;-;-;-;11 537;230 413
5 496;11 094;10 830;10 067;49 458;40 166;(3 248);249 810
-;-;0;-;-;-;(5 792);919 753
-;-;5 497;4 445;10 989;6 559;(572);7 125
-;-;185 344;110 272;0;448;23 318;1 716 094
-;-;3 197;5 108;-;-;17 229;274 798
-;-;1 967;5 913;-;-;1 661;180 574
980;1 246;57 113;71 840;310 945;349 751;(146);511 204
-;-;2 313;-;-;-;(663);187 570
82;158;84 783;84 654;130 077;131 053;(76);4 131
-;-;-;-;-;-;3 091;553 489
63;89;34 008;34 233;0;0;382;30 094
-;-;13 162;13 265;-;-;24 284;660 896
-;-;31 409;19 584;-;-;4 932;1 125 247
-;-;18 172;26 088;-;-;(27 534);566 640
89 517;99 425;25 389;35 352;136 278;165 702;(2 554);163 129
1 159;1 638;65 082;47 255;159 004;112 912;(36);32 122
1 654;2 452;259 425;267 992;350 093;356 087;-;-
-;-;313;471;-;-;0;-
-;-;36 070;26 982;79 687;67 817;(2 434);319 863
-;-;0;-;-;-;1 801;426 134
15 167;12 652;221 862;123 294;486 537;232 667;(1 737);493 661
34 374;35 964;311 566;233 667;396 621;377 069;(328);132 642
-;-;47 283;50 572;-;-;3 862;34 481
-;-;22 008;1 518;-;-;21 769;118 556
48 574;43 252;42 879;60 187;99 008;109 531;(1 143);196 375
-;-;10 841;19 650;-;-;(58 058);285 593
-;-;149;1 430;-;-;32 717;116 467
-;-;45 873;52 908;-;-;67 549;2 215 362
0;-;1 667;2 777;0;-;7 507;166 877
0;39;15 984;28 652;16 923;46 242;(52);162 785
-;-;371 881;372 830;529 615;530 561;(14);15 509
14 969;15 550;98 371;81 311;113 640;100 022;(1 915);149 567
0;31;0;5;0;36;-;145 268
-;-;780;1 076;-;-;(13 020);882 010
-;-;621;1 369;-;-;(10 974);373 588
-;-;5 779;6 861;-;-;0;44 766
-;-;90;110;-;-;4 394;161 081
5 200;5 880;17 894;11 587;28 908;26 119;(638);54 151
-;-;6 543;4 951;-;-;33 368;547 050
-;-;10 449;17 899;-;-;4 889;283 163
-;-;-;-;-;-;0;32 712
-;-;7 073;7 868;-;-;4 655;102 248
-;-;0;17 429;-;-;(134);1 108 773
-;-;34 252;52 919;-;-;36 624;700 009
1 707;25 091;617 964;211 656;619 797;686 522;(936);817 782
-;-;73 770;61 458;0;-;3 189;53 894
-;-;-;-;-;-;646;289 583
-;-;15 031;3 982;-;-;152 609;483 566
3 864;18 946;243 919;238 322;290 609;274 610;(164);351 493
-;-;2 632;3 510;-;-;(10 176);40 204
1 475;32 507;57 308;13 279;63 890;90 464;(3 997);249 310
2 334;1;73 943;45 372;106 679;63 866;(937);184 908
-;-;3 069;1 548;3 096;1 551;(202);240
-;-;26 323;33 410;-;-;6 693;288 376
-;-;63 175;64 377;-;-;4 421;113 212
0;0;891 674;906 172;-;-;10 580;60 311
650;1 266;0;5 700;650;12 685;-;1 790
-;-;28 618;27 119;-;-;9 446;474 730
394;497;14 596;11 999;20 616;16 958;(242);42 515
50;76;5 611;7 389;12 715;37 409;(6);3 406
23 870;5 919;36 537;34 548;96 402;102 114;(254);161 185
38 287;16 678;397 972;355 595;483 927;416 200;(2 207);96 899
-;-;10 730;-;-;-;7 081;183 038
-;-;25;175;-;-;(26 657);1 096 983
-;-;0;162;-;-;63;3 118
-;-;2 911;4 251;-;-;(1 419);-
0;570;289 505;323 115;291 874;349 345;(3 436);163 920
-;-;9 514;11 209;-;-;(1 285);20 254
-;-;0;2;-;-;(227);12 238
2 894;3 368;5 305;4 869;11 529;12 034;(315);49 397
10;23;742;210;1 456;1 462;(370);11 340
4 680;7 832;235 252;35 538;279 630;77 334;(13 824);324 813
201;547;35 417;27 423;48 528;38 483;(4 182);305 468
0;2;27 123;13 303;33 458;15 119;(596);41 969
9 310;7 968;21 252;27 569;132 692;63 592;(4 031);129 483
-;-;0;138;-;-;(828);-
-;-;-;-;-;-;3 514;67 448
54;-;134 945;128 293;-;-;117 124;2 755 169
-;-;931;877;-;-;15 748;122 000
-;-;1 334;1 347;-;-;(306);130 243
13 246;7 202;92 301;116 901;120 669;144 691;(3 030);153 793
-;-;30 844;52 390;-;-;(18 340);130 834
-;-;-;-;-;-;6 910;149 879
-;-;335;335;350;350;-;2 775
-;-;38 600;41 927;43 096;57 725;(497);142 084
11;287;544 549;530 830;557 521;647 344;(6);31 551
0;-;19 728;20 612;31 146;32 026;(0);3 977
-;-;34 499;38 482;-;-;1 317;97 139
45 566;992;81 510;43 479;148 247;81 437;(9 768);51 915
13 250;3 255;285 909;122 726;1 215 541;661 973;(1 704);111 256
0;228;1 388;13 969;2 024;162 049;(590);178 658
-;-;0;-;-;-;2 399;294 121
-;-;7 770;4 151;-;-;3 990;871 466
-;-;105;229;-;-;1 073;48 392
-;-;2 446;3 027;-;-;957;135 322
-;-;12 347;15 277;-;-;21 832;333 850
1 747;832;123 405;133 990;130 924;167 042;(2 581);185 955
7 760;9 393;32 763;36 144;58 409;64 588;(92);281 932
-;-;-;-;10;10;-;-
59;-;54 091;60 489;-;-;15 099;544 395
-;-;-;-;-;-;(11);-
11 065;13 643;44 625;71 258;74 509;103 647;-;85 138
166;307;979;12 866;18 075;55 816;(2 976);44 630
4 781;7 011;41 295;39 279;68 658;60 427;(720);106 647
15 173;20 438;21 828;157 928;96 921;231 206;-;-
-;-;-;-;-;-;0;-
10 047;5 001;251 527;172 084;804 175;636 657;(399);332 966
-;-;3 766;6 152;3 834;6 348;(2 786);122 326
1 590;2 776;6 702;19 261;11 414;27 020;(57);106 090
-;-;-;-;-;-;(899);33 044
-;-;5 614;1 334;5 856;1 429;(236);24 508
25 213;18 916;128 992;157 028;288 604;209 210;(1 008);357 673
104;-;17 600;28 857;34 539;54 796;(5 792);168 528
-;-;40 659;13 183;-;-;53 648;2 406 390
0;-;168 574;169 145;168 586;169 630;-;24 039
-;-;19 596;25 628;-;-;(1 865);319 975
-;-;2 377;3 798;-;-;7 998;678 955
-;-;64 576;88 652;-;-;6 268;271 500
-;-;0;314;-;-;(351);10 357
-;-;-;-;-;-;1 304;81 431
400;497;3 799;11 623;8 226;14 118;(116);64 121
-;-;122 347;124 197;-;-;100 799;1 063 065
2 755;5 662;41 277;8 313;56 295;46 679;(53);155 728
245;388;6 306;5 890;9 061;11 948;(1 988);40 539
-;-;121 498;102 446;127 678;107 645;(19);21 757
248;290;21 251;46 368;-;-;74 350;1 232 867
-;-;60 853;65 458;127 497;89 953;(1 133);95 754
-;-;0;-;-;-;-;-
750;-;40 164;33 163;43 005;42 040;(4 321);86 139
217;-;-;-;-;-;15 502;871 753
0;-;22 540;25 259;-;-;2 435;156 314
-;-;26;181;-;-;8 889;11 233
-;-;-;-;-;-;-;-
-;-;427;427;-;-;0;78 193
208;478;4 205;7 459;8 540;10 195;(479);44 207
1 177;1 228;12 342;13 019;25 580;25 408;(123);6 115
-;-;0;-;-;-;(5 270);7 394
5 795;9 562;78 251;102 423;126 258;128 527;(6 187);266 066
-;-;77 473;77 473;89 393;89 393;(0);90 993
-;-;44 985;16 341;-;-;74 152;411 231
-;-;0;226;-;-;(1 697);89 958
-;-;-;-;-;-;-;-
393;-;11 442;25 269;-;-;(11 169);104 489
-;-;4 120;3 400;4 583;4 152;(144);10 800
-;-;363 167;508 523;-;-;42 486;1 449 465
-;-;4 266;5 523;-;-;7 937;2 870 716
813;1 075;49 707;44 753;0;0;17 361;326 426
2 002;2 866;14 097;14 872;18 854;20 096;(205);37 802
547;911;256 210;251 738;263 585;252 912;(716);83
